sku,producto,categoria,precio,precio_lista,stock,url,descripcion
24199,COMBO FERNET BRANCA X 750 ML + COCA COLA REGULAR X 2.5 LTS,22,2010.0,2010.0,374,https://www.hiperlibertad.com.ar/combo-fernet-branca-x750ml-cocacola-regular-x2-5lts/p,COMBO FERNET BRANCA X 750 ML + COCA COLA REGULAR X 2.5 LTS
17611,SUPREMA DE POLLO FRESCA X 1 KG,590,799.2,999.0,37,https://www.hiperlibertad.com.ar/suprema-de-pollo-fresca-x-1-kg/p,SUPREMA DE POLLO FRESCA X 1 KG
4489,Leche Entera UAT MANFREY Larga Vida 1 L,399,199.49,199.49,10159,https://www.hiperlibertad.com.ar/leche-entera-uat-manfrey-larga-vida-1-l/p,Leche Entera UAT MANFREY Larga Vida 1 L
8250,Leche Parcialmente Descremada UAT MANFREY Larga Vida 1 L,399,199.49,199.49,10321,https://www.hiperlibertad.com.ar/leche-parcialmente-descremada-uat-manfrey-larga-vida-1-l/p,Leche Parcialmente Descremada UAT MANFREY Larga Vida 1 L
5930,Azucar Azucel 1 Kilo,337,232.99,232.99,2971,https://www.hiperlibertad.com.ar/azucar-azucel-1-kilo/p,Azucar Azucel 1 Kilo
34702,INSECTICIDA RAID MATA MOSCAS Y MOSQUITOS SIN OLOR AEROSOL X 360 CC,490,495.84,495.84,43,https://www.hiperlibertad.com.ar/insecticida-raid-mata-moscas-y-mosquitos-sin-olor-aerosol-x-360-cc/p,INSECTICIDA RAID MATA MOSCAS Y MOSQUITOS SIN OLOR AEROSOL X 360 CC
30078,PAPEL HIGIENICO HIGIENOL EXPORT HOJA SIMPLE 30 Mts x 4 U,516,356.0,356.0,5177,https://www.hiperlibertad.com.ar/papel-higienico-higienol-export-hoja-simple-30-mts-x-4-u/p,PAPEL HIGIENICO HIGIENOL EXPORT HOJA SIMPLE 30 Mts x 4 U
29112,DULCE DE LECHE CLÁSICO ILOLAY X 405 Gr,396,299.99,299.99,101,https://www.hiperlibertad.com.ar/dulce-de-leche-cl-sico-ilolay-x-405-gr/p,DULCE DE LECHE CLÁSICO ILOLAY X 405 Gr
27614,PH.HIGIENOL.PETALOS DHX4UX30M,516,488.0,488.0,880,https://www.hiperlibertad.com.ar/ph-higienol-petalos-dhx4ux30m/p,PH.HIGIENOL.PETALOS DHX4UX30M
17582,MILANESA DE NALGA DE NOVILLO x 500 g,588,511.2,639.0,208,https://www.hiperlibertad.com.ar/milanesa-de-nalga-de-novillo-x-500-g/p,MILANESA DE NALGA DE NOVILLO x 500 g
10350,Aceite Pureza Girasol 900 cc,308,665.99,665.99,3162,https://www.hiperlibertad.com.ar/aceite-pureza-girasol-900-cc/p,Aceite Pureza Girasol 900 cc
16569,Cerveza Warsteiner 473 Ml,16,179.99,179.99,173,https://www.hiperlibertad.com.ar/cerveza-warsteiner-473-ml/p,Cerveza Warsteiner 473 Ml
1115,Cerveza Andes Origen Rubia 473Cc x6,16,1872.99,1872.99,678,https://www.hiperlibertad.com.ar/cerveza-andes-origen-rubia-473cc-x6/p,"Andes Origen Rubia es una cerveza de receta mendocina. Se recomienda servir en copa. Está hecha con pura malta tostada a fuego lento, que ofrece colores y texturas bien distintivas. Probalas, hay una rubia, una roja y una negra."
12864,Cerveza Heineken Lata 473 Ml,16,397.0,397.0,3689,https://www.hiperlibertad.com.ar/cerveza-heineken-lata-473-ml/p,Cerveza Heineken Lata 473 Ml
37171,JUGO EN POLVO TANG LIMONADA DULCE,31,50.0,50.0,5,https://www.hiperlibertad.com.ar/jugo-en-polvo-tang-limonada-dulce/p,JUGO EN POLVO TANG LIMONADA DULCE
