sku,producto,categoria,precio,precio_lista,stock,url,descripcion
17612,"POLLO FRESCO X UN. (APROX. 2,5KG)",590,1047.5,1047.5,1233,https://www.hiperlibertad.com.ar/pollo-fresco-x-un-aprox-2-5kg/p,"POLLO FRESCO X UN. (APROX. 2,5KG)"
1333,Fideos Tallarin Matarazzo 500 Gr,374,164.99,164.99,350,https://www.hiperlibertad.com.ar/fideos-tallarin-matarazzo-500-gr/p,Fideos Tallarin Matarazzo 500gr
2253,Arroz parboil Gallo Oro 500 Gr,519,138.0,138.0,1037,https://www.hiperlibertad.com.ar/arroz-parboil-gallo-oro-500-gr/p,Arroz parboil Gallo Oro 500 Gr
819,Fideos spaghetti Matarazzo 500 Gr,374,164.99,164.99,2277,https://www.hiperlibertad.com.ar/fideos-spaghetti-matarazzo-500-gr/p,Fideos spaghetti Matarazzo 500 Gr
10313,MANZANA ROJA FRACCIONADA X 1KG,556,499.0,499.0,1684,https://www.hiperlibertad.com.ar/manzana-roja-fraccionada-x-1kg/p,MANZANA ROJA FRACCIONADA X 1KG
6878,Leche Descremada C/Calcio LA LACTEO Larga Vida 1 L,399,192.0,192.0,3691,https://www.hiperlibertad.com.ar/leche-descremada-c-calcio-la-lacteo-larga-vida-1-l/p,Leche Descremada C/Calcio LA LACTEO Larga Vida 1 L
6716,Fideos Terrabusi Spaghetti 500 Gr,374,170.13,170.13,2,https://www.hiperlibertad.com.ar/fideos-terrabusi-spaghetti-500-gr/p,Fideos Terrabusi Spaghetti 500 Gr
11257,"Gaseosa Coca-Cola Sabor Original 2,25 Lt",22,464.0,464.0,742,https://www.hiperlibertad.com.ar/gaseosa-coca-cola-sabor-original-2-25-lt/p,"Nada supera el sabor de una Coca-Cola. Diseñado para acompañar cada momento, el sabor de la Coca-Cola es un clásico que perdura desde hace más de 130 años. Deliciosa y refrescante."
37350,JABON LIQUIDO ZORRO PARA DILUIR X 500 Ml,480,998.99,998.99,193,https://www.hiperlibertad.com.ar/jabon-liquido-zorro-para-diluir-x-500-ml/p,JABON LIQUIDO ZORRO PARA DILUIR X 500 Ml
35884,CACAO EN POLVO NESQUIK MENOS AZUCAR X 300 Gr,347,393.0,393.0,227,https://www.hiperlibertad.com.ar/cacao-en-polvo-nesquik-menos-azucar-x-300-gr-2/p,CACAO EN POLVO NESQUIK MENOS AZUCAR X 300 Gr
31235,GALLETAS PEPITOS ORIGINAL TRIPACK X 357 Gr,341,390.0,390.0,381,https://www.hiperlibertad.com.ar/galletas-pepitos-original-tripack-x-357-gr/p,GALLETAS PEPITOS ORIGINAL TRIPACK X 357 Gr
27768,Detergente  CIF  Bioactive Lima 300 ml Botella,503,298.0,298.0,158,https://www.hiperlibertad.com.ar/detergente-cif-bioactive-lima-300-ml-botella/p,Detergente  CIF  Bioactive Lima 300 ml Botella
31282,ARVEJAS TAEQ SECAS REMOJADAS X 300 Gr,332,87.92,87.92,727,https://www.hiperlibertad.com.ar/arvejas-taeq-secas-remojadas-x-300-gr/p,ARVEJAS TAEQ SECAS REMOJADAS X 300 Gr
29287,CALDO WILDE VERDURAS X 12 CUBOS,327,103.99,103.99,52,https://www.hiperlibertad.com.ar/caldo-wilde-verduras-x-12-cubos/p,CALDO WILDE VERDURAS X 12 CUBOS
24921,AGUA MINERAL BENEDICTINO SIN GAS X 6.25 Lts,403,406.99,406.99,102,https://www.hiperlibertad.com.ar/agua-mineral-benedictino-sin-gas-x-6-25-lts/p,AGUA MINERAL BENEDICTINO SIN GAS X 6.25 Lts
24629,CAFE NESCAFE DOLCA CLASICO MAS AROMA X 170 Gr,339,659.0,659.0,467,https://www.hiperlibertad.com.ar/cafe-nescafe-dolca-clasico-aroma-x-170-gr/p,CAFE NESCAFE DOLCA CLASICO MAS AROMA X 170 Gr
23464,QUESO TYBO ILOLAY X250,577,383.9,383.9,87,https://www.hiperlibertad.com.ar/queso-tybo-ilolay-x250/p,QUESO TYBO ILOLAY X250
23494,FIAMBRE FELA PARA EMPAREDADOS X 200 Gr,580,155.9,155.9,397,https://www.hiperlibertad.com.ar/fiambre-fela-para-emparedados-x-200-gr/p,FIAMBRE FELA PARA EMPAREDADOS X 200 Gr
23429,FIAMBRE COC LARIO X200GR,580,271.9,271.9,1620,https://www.hiperlibertad.com.ar/fiambre-coc-lario-x200gr/p,FIAMBRE COC LARIO X200GR
24851,BIZ  9 DE ORO AGRIDULCE 215 G,341,200.14,200.14,47,https://www.hiperlibertad.com.ar/biz-9-de-oro-agridulce-215-g/p,BIZ  9 DE ORO AGRIDULCE 215 G
24833,OREGANO ALICANTE X 25 SIN TACC,383,253.99,253.99,287,https://www.hiperlibertad.com.ar/oregano-alicante-x-25-sin-tacc/p,OREGANO ALICANTE X 25 SIN TACC
25842,PH.ELITE.EXTRA SHX6UX30M.-,516,512.99,512.99,3509,https://www.hiperlibertad.com.ar/ph-elite-extra-shx6ux30m/p,PH.ELITE.EXTRA SHX6UX30M.-
22314,CERVEZA STELLA ARTOIS X 710 CC,16,401.09,572.99,8,https://www.hiperlibertad.com.ar/cerveza-stella-artois-x-710-cc/p,CERVEZA STELLA ARTOIS X 710 CC
17357,PAPA CEPILLADA x 1 kg,560,379.0,379.0,27,https://www.hiperlibertad.com.ar/papa-cepillada-x-1-kg/p,PAPA CEPILLADA x 1 kg
17347,CEBOLLA x 500 g,560,189.5,189.5,1518,https://www.hiperlibertad.com.ar/cebolla-x-500-g/p,CEBOLLA x 500 g
17368,PERA x 1 kg,556,299.0,299.0,57,https://www.hiperlibertad.com.ar/pera-x-1-kg/p,PERA x 1 kg
17595,TAPA DE ASADO DE NOVILLO x 1 kg,588,1199.0,1199.0,681,https://www.hiperlibertad.com.ar/tapa-de-asado-de-novillo-x-1-kg/p,TAPA DE ASADO DE NOVILLO x 1 kg
17397,QUESO CREMOSO SUPERCREM X 500 G,576,617.9,617.9,810,https://www.hiperlibertad.com.ar/queso-cremoso-supercrem-x-500-g/p,QUESO CREMOSO SUPERCREM X 500 G
17617,QUESO CREMOSO LA PAULINA X 500 G,576,665.9,665.9,1345,https://www.hiperlibertad.com.ar/queso-cremoso-la-paulina-x-500-g/p,QUESO CREMOSO LA PAULINA X 500 G
18754,"JABÓN LÍQUIDO INTENSE 1,5L",480,607.0,607.0,388,https://www.hiperlibertad.com.ar/jabon-liquido-intense-1-5l/p,"JABÓN LÍQUIDO INTENSE 1,5L"
18137,LAVANDINA AYUDIN TRIPLE PODER LVDA X1,496,183.0,183.0,385,https://www.hiperlibertad.com.ar/lavandina-ayudin-triple-poder-lvda-x1/p,LAVANDINA AYUDIN TRIPLE PODER LVDA X1
18109,GALLETAS MACUCAS 110G,341,117.66,117.66,159,https://www.hiperlibertad.com.ar/galletas-macucas-110g/p,GALLETAS MACUCAS 110G
17861,MOSTAZA DANICA X 220GR,322,137.0,137.0,713,https://www.hiperlibertad.com.ar/mostaza-danica-x-220gr/p,MOSTAZA DANICA X 220GR
17925,KETCHUP DANICA X 220GR,321,176.99,176.99,809,https://www.hiperlibertad.com.ar/ketchup-danica-x-220gr/p,KETCHUP DANICA X 220GR
18017,ATUN DESMENUZADONATURAL.LC.24X170,334,392.99,392.99,1490,https://www.hiperlibertad.com.ar/atun-desmenuzadonatural-lc-24x170/p,ATUN DESMENUZADONATURAL.LC.24X170
17787,ATUN DESMENUZADO ACE/AG 170G,334,392.99,392.99,869,https://www.hiperlibertad.com.ar/atun-desmenuzado-ace-ag-170g/p,ATUN DESMENUZADO ACE/AG 170G
10299,LIMON X 500G,556,199.5,199.5,1277,https://www.hiperlibertad.com.ar/limon-x-500g/p,LIMON X 500G
10320,ZAPALLITO TRONCO X 500G,560,124.5,124.5,135,https://www.hiperlibertad.com.ar/zapallito-tronco-x-500g/p,ZAPALLITO TRONCO X 500G
19965,BOLSA CONSORCIO 45 X 60,460,97.99,97.99,471,https://www.hiperlibertad.com.ar/bolsa-consorcio-45-x-60/p,BOLSA CONSORCIO 45 X 60
16055,YERBA MAÑANITA 4 FLEX 500 GRS,346,489.0,489.0,1516,https://www.hiperlibertad.com.ar/yerba-mananita-4-flex-500-grs/p,YERBA MAÑANITA 4 FLEX 500 GRS
17704,YERBA TARAGUI 4FLEX  X 500 GRS,346,489.0,489.0,666,https://www.hiperlibertad.com.ar/yerba-taragui-4flex-x-500-grs/p,YERBA TARAGUI 4FLEX  X 500 GRS
21300,FIDEOS TALLARIN MORIXE X 500GR,374,139.99,139.99,104,https://www.hiperlibertad.com.ar/fideos-tallarin-morixe-x-500gr/p,FIDEOS TALLARIN MORIXE X 500GR
6482,Tomate Triturado Tiempo Libre Botella x 950 Gr,335,284.99,284.99,1755,https://www.hiperlibertad.com.ar/tomate-triturado-tiempo-libre-botella-x-950-gr/p,Tomate Triturado Tiempo Libre Botella x 950 Gr
4550,Turron Arcor con mani 25 Gr,351,75.0,75.0,2232,https://www.hiperlibertad.com.ar/turron-arcor-con-mani-25-gr/p,Turron Arcor con mani 25 Gr
16569,Cerveza Warsteiner 473 Ml,16,182.0,182.0,93,https://www.hiperlibertad.com.ar/cerveza-warsteiner-473-ml/p,Cerveza Warsteiner 473 Ml
4489,Leche Entera UAT MANFREY Larga Vida 1 L,399,199.49,199.49,1624,https://www.hiperlibertad.com.ar/leche-entera-uat-manfrey-larga-vida-1-l/p,Leche Entera UAT MANFREY Larga Vida 1 L
8703,TOMATE TRIT CFAX900CC,335,284.99,284.99,1409,https://www.hiperlibertad.com.ar/tomate-triturado-cfa-botella-x-950-gr/p,Tomate Triturado CFA Botella x 950 Gr
8104,HAR C?SPIDE LEUX1KG,357,196.99,196.99,314,https://www.hiperlibertad.com.ar/harina-cuspide-leudante-1kg/p,Harina Cuspide Leudante 1Kg
7316,Suavizante para Ropa Ecovita Clasico DoyPack x 3 Lt,481,832.99,832.99,5,https://www.hiperlibertad.com.ar/suavizante-para-ropa-ecovita-clasico-doypack-x-3-lt/p,Suavizante para Ropa Ecovita Clasico DoyPack x 3 Lt
3875,AZUCAR CLASICA LEDESMA X1KG5,337,234.33,234.33,611,https://www.hiperlibertad.com.ar/azucar-ledesma-clasica-1-kg/p,AZUCAR CLASICA LEDESMA X1KG5
5810,"Agua Saborizada Aquarius Pomelo 2,25 Lt",404,382.99,382.99,1709,https://www.hiperlibertad.com.ar/agua-saborizada-aquarius-pomelo-2-25-lt/p,"Cambiate al sabor de Aquarius. Disfrutá de la refrescancia de Aquarius y de sus exquisitos sabores: Perá, Manzana, Pomelo, Naranja, Limón y Uva. Descubrí su plataforma Sin Azúcares para los que buscan sabor sin calorías. Nunca es tarde para cambiar. Bienvenido a Aquarius."
5792,ARROZ LUCC PARBOL BOLSA X1KG,519,245.99,245.99,920,https://www.hiperlibertad.com.ar/arroz-lucchetti-parboil-bolsa-1kg/p,Arroz Lucchetti Parboil Bolsa 1Kg
2701,Fideos tirabuzones Matarazzo 500 Gr,375,164.99,164.99,2765,https://www.hiperlibertad.com.ar/fideos-tirabuzones-matarazzo-500-gr/p,Fideos tirabuzones Matarazzo 500 Gr
3821,Fideos tirabuzones Matarazzo 3 vegetales 500 Gr,375,296.99,296.99,43,https://www.hiperlibertad.com.ar/fideos-tirabuzones-matarazzo-3-vegetales-500-gr/p,Fideos tirabuzones Matarazzo 3 vegetales 500 Gr
21540,MAYONESA FIESTA DP X 250ML,320,152.99,152.99,346,https://www.hiperlibertad.com.ar/mayonesa-fiesta-dp-x-250ml/p,MAYONESA FIESTA DP X 250ML
2263,Sal fina Dos Anclas 500 Gr,382,95.99,95.99,2003,https://www.hiperlibertad.com.ar/sal-fina-dos-anclas-500-gr-2/p,Sal fina Dos Anclas 500 Gr
2587,Papel higiénico Campanita Soft 4 Un 80 Mt,516,655.0,655.0,125,https://www.hiperlibertad.com.ar/papel-higienico-campanita-soft-4-un-80-mt/p,Papel higiénico Campanita Soft 4 Un 80 Mt
1218,Obleas Ópera clásicas 92 Gr,341,91.99,91.99,1879,https://www.hiperlibertad.com.ar/obleas-opera-clasicas-92-gr/p,Obleas Ópera clásicas 92 Gr
2259,Galletitas crackers Traviata sandwich 5 x 101 Gr,342,456.57,456.57,15,https://www.hiperlibertad.com.ar/galletitas-crackers-traviata-sandwich-5-x-101-gr/p,Galletitas crackers Traviata sandwich 5 x 101 Gr
7398,Dulce de Leche Granja de Oro 400 Gr,396,245.99,245.99,2339,https://www.hiperlibertad.com.ar/dulce-de-leche-granja-de-oro-400-gr/p,Dulce de Leche Granja de Oro 400 Gr
20094,VAINILLAS POZO X 85GR,338,125.99,125.99,194,https://www.hiperlibertad.com.ar/vainillas-pozo-x-85gr/p,VAINILLAS POZO X 85GR
27838,FIDEOS TALLARINES DON FELIPE AL HUEVO X 500 Gr,374,294.25,294.25,36,https://www.hiperlibertad.com.ar/fideos-tallarines-don-felipe-al-huevo-x-500-gr/p,FIDEOS TALLARINES DON FELIPE AL HUEVO X 500 Gr
17953,Virulana Fibra Esponja Lisa 1 Und,464,52.99,52.99,887,https://www.hiperlibertad.com.ar/virulana-fibra-esponja-lisa-1-und/p,Virulana Fibra Esponja Lisa 1 Und
15549,ACEITE COCINERO MEZCLA X 1.5LT,311,334.9,334.9,346,https://www.hiperlibertad.com.ar/aceite-cocinero-mezcla-x-1-5lt/p,ACEITE COCINERO MEZCLA X 1.5LT
1169,Picadillo De Carne Clásico Swift X 90 Gr,331,124.99,124.99,1512,https://www.hiperlibertad.com.ar/picadillo-de-carne-clasico-swift-x-90-gr/p,Picadillo De Carne Clasico Swift X 90 Gr
624,YERBA ROMANCE             X1KG,346,803.58,803.58,7361,https://www.hiperlibertad.com.ar/yerba-mate-romance-con-palo-1-kg/p,Yerba Mate Romance con palo 1 Kg
37410,PURE DE PAPAS MAGGI CREMOSO X 125 Gr,328,214.49,214.49,660,https://www.hiperlibertad.com.ar/pure-de-papas-maggi-cremoso-x-125-gr/p,"<p><span>El&nbsp;</span><strong>pur&eacute; de papas MAGGI</strong><span>&nbsp;est&aacute; hecho con papas 100% naturales. Es una excelente alternativa para incorporar energ&iacute;a a tu alimentaci&oacute;n de una manera f&aacute;cil, rica y r&aacute;pida. Es el perfecto acompa&ntilde;amiento para todas las comidas; se prepara en pocos minutos y adem&aacute;s es nutritivo. Es la guarnici&oacute;n preferida de los chicos. Adem&aacute;s de su versi&oacute;n natural, probalos en sabores&nbsp;</span><strong>Finas Hierbas y 4 Quesos</strong><span>. Con&nbsp;</span><strong>MAGGI<span>&nbsp;</span></strong><span>la verdadera magia pasa en la cocina.</span></p>
<p><span><strong>Conservaci&oacute;n del producto:</strong></span></p>
<p><span>-Mantener en lugar fresco y seco.</span></p>
<p>-Manejar el envase con utensilios limpios y secos.</p>
<p>-Una vez abierto consumir dentro del mes.</p>
<p>-Cerra bien el envase para mantener sus propiedades hasta la &uacute;ltima porci&oacute;n.</p>"
36476,GALLETAS MERENGADAS FRUTILLA X 88 Gr,341,172.99,172.99,2358,https://www.hiperlibertad.com.ar/galletas-merengadas-frutilla-x-88-gr/p,GALLETAS MERENGADAS FRUTILLA X 88 Gr
36514,GALLETAS CHOCOLINAS CHOCOLATE X 262 Gr,341,339.34,339.34,1129,https://www.hiperlibertad.com.ar/galletas-chocolinas-chocolate-x-262-gr/p,GALLETAS CHOCOLINAS CHOCOLATE X 262 Gr
36561,Suavizante Líquido Downy Concentrado Flores de Verano x 1 L,481,1681.0,1681.0,10,https://www.hiperlibertad.com.ar/suavizante-l-quido-downy-concentrado-flores-de-verano-x-1-l/p,Suavizante Líquido Downy Concentrado Flores de Verano x 1 L
36519,Suavizante de Telas Downy Mistico Concentrado 500 ml,481,987.99,987.99,151,https://www.hiperlibertad.com.ar/suavizante-de-telas-downy-mistico-concentrado-500-ml/p,Suavizante de Telas Downy Mistico Concentrado 500 ml
35976,PROVENZAL ALICANTE X 50 Gr,383,199.99,199.99,105,https://www.hiperlibertad.com.ar/provenzal-alicante-x-50-gr/p,PROVENZAL ALICANTE X 50 Gr
34702,INSECTICIDA RAID MATA MOSCAS Y MOSQUITOS SIN OLOR AEROSOL X 360 CC,490,495.84,495.84,664,https://www.hiperlibertad.com.ar/insecticida-raid-mata-moscas-y-mosquitos-sin-olor-aerosol-x-360-cc/p,INSECTICIDA RAID MATA MOSCAS Y MOSQUITOS SIN OLOR AEROSOL X 360 CC
36869,LIM CIF CR BIO LIMO BOT X375G,507,198.0,198.0,4,https://www.hiperlibertad.com.ar/lim-cif-cr-bio-limo-bot-x375g/p,LIM CIF CR BIO LIMO BOT X375G
37252,GALLETAS SURTIDO BAGLEY X 390 Gr,341,416.03,416.03,9568,https://www.hiperlibertad.com.ar/galletas-surtido-bagley-x-390-gr/p,GALLETAS SURTIDO BAGLEY X 390 Gr
35885,CACAO EN POLVO NESQUIK X 360 Gr,347,628.99,628.99,74,https://www.hiperlibertad.com.ar/cacao-en-polvo-nesquik-x-360-gr/p,CACAO EN POLVO NESQUIK X 360 Gr
36936,JABON LIQUIDO ECOVITA CON SUAVIZANTE X 3 Lts,480,849.0,849.0,51,https://www.hiperlibertad.com.ar/jabon-liquido-ecovita-con-suavizante-x-3-lts/p,JABON LIQUIDO ECOVITA CON SUAVIZANTE X 3 Lts
34883,CREMA DENTAL COLGATE TOTAL 12 ENCIAS REFORZADAS X 140 Gr,425,1047.0,1047.0,29,https://www.hiperlibertad.com.ar/crema-dental-colgate-total-12-encias-reforzadas-x-140-gr/p,CREMA DENTAL COLGATE TOTAL 12 ENCIAS REFORZADAS X 140 Gr
37800,CERVEZA STELLA ARTOIS NOIRE 6 UN X 473 ML,16,1548.4,2212.0,6,https://www.hiperlibertad.com.ar/cerveza-stella-artois-noire-6-un-x473ml/p,CERVEZA STELLA ARTOIS NOIRE 6 UN X 473 ML
33897,JAB LUX BOT JAZ CREM  3 X125G,438,600.99,600.99,86,https://www.hiperlibertad.com.ar/jab-n-de-tocador-en-barra-lux-jazm-n-cremoso-3-x-125-gr-multipack/p,JAB LUX BOT JAZ CREM  3 X125G
37185,LOMO DE ATUN EN ACEITE LA CAMPAGNOLA X 170 Gr,334,569.0,569.0,583,https://www.hiperlibertad.com.ar/lomo-de-atun-en-aceite-la-campagnola-x-170-gr/p,LOMO DE ATUN EN ACEITE LA CAMPAGNOLA X 170 Gr
33755,LIMPIADOR LIQUIDO CIF BIO ACTIVE ANTIGRASA X 900 Ml,503,341.99,341.99,7,https://www.hiperlibertad.com.ar/limpiador-liquido-cif-bio-active-antigrasa-x-900-ml/p,LIMPIADOR LIQUIDO CIF BIO ACTIVE ANTIGRASA X 900 Ml
34591,JABON DOVE BLANCO ORIGINAL X 90 Gr,438,189.0,189.0,31,https://www.hiperlibertad.com.ar/jabon-dove-blanco-original-x-90-gr/p,JABON DOVE BLANCO ORIGINAL X 90 Gr
29378,GALLETAS TERRABUSI VARIEDAD MIX X 170 Gr,341,191.0,191.0,7,https://www.hiperlibertad.com.ar/galletas-terrabusi-variedad-mix-x-170-gr/p,GALLETAS TERRABUSI VARIEDAD MIX X 170 Gr
29303,Jabón en Polvo Matic ALA  Ecolavado Mañana de Sol 3 Kg,479,1299.0,1299.0,38,https://www.hiperlibertad.com.ar/jab-n-en-polvo-matic-ala-ecolavado-ma-ana-de-sol-3-kg/p,"En Ala sabemos que es hora de un cambio real, y por eso también estamos cambiando. Quisimos dar el próximo paso con los nuevos jabones en polvo Baja Espuma Ala EcoLavado Mañana de Sol. ¡Nueva fórmula amigable con el planeta! Imbatible contra las manchas y más sustentable. La nueva fórmula con poder de limpieza superior y agentes de limpieza naturales logra una máxima remoción de manchas, combate el mal olor y es ideal para ropa blanca y de color. Además de tener una fragancia única, es duradera. Por otro lado, su fórmula tiene ingredientes Biodegradables y agentes de limpieza de origen natural. Remueve manchas difíciles como mayonesa, helado y postre de chocolate aceite de cocina, aún en ciclos cortos de lavado. Esto disminuye el consumo de energía, contribuyendo al cuidado del medio ambiente. Encontra el jabón en polvo Matic ALA Excolavado Mañana de Sol en formato de 400 g, 800 g y 3 Kg.  
Excelente ecuación de valor: efectividad/precio. ¡Proba los jabones ALA, imbatibles contra las manchas y amigables con el planeta!

Ala tiene un rol importante en ayudarnos a alcanzar nuestra visión de un futuro más sustentable. Estamos haciendo que la vida sustentable sea un conductor en todo lo que hacemos y cambie la forma en que creamos nuestros productos."
