sku,producto,categoria,precio,precio_lista,stock,url,descripcion
3893,"Gaseosa Coca-Cola Sabor Original 2,5 Lt",22,477.0,477.0,1,https://www.hiperlibertad.com.ar/gaseosa-coca-cola-sabor-original-2-5-lt-2/p,"Gaseosa Coca Cola 2,5 lt"
34702,INSECTICIDA RAID MATA MOSCAS Y MOSQUITOS SIN OLOR AEROSOL X 360 CC,490,495.84,495.84,566,https://www.hiperlibertad.com.ar/insecticida-raid-mata-moscas-y-mosquitos-sin-olor-aerosol-x-360-cc/p,INSECTICIDA RAID MATA MOSCAS Y MOSQUITOS SIN OLOR AEROSOL X 360 CC
31074,GALLETAS OREO ORIGINAL VEGGIE X 118 Gr,341,225.0,225.0,540,https://www.hiperlibertad.com.ar/galletas-oreo-original-veggie-x-118-gr/p,GALLETAS OREO ORIGINAL VEGGIE X 118 Gr
30078,PAPEL HIGIENICO HIGIENOL EXPORT HOJA SIMPLE 30 Mts x 4 U,516,356.0,356.0,3309,https://www.hiperlibertad.com.ar/papel-higienico-higienol-export-hoja-simple-30-mts-x-4-u/p,PAPEL HIGIENICO HIGIENOL EXPORT HOJA SIMPLE 30 Mts x 4 U
30932,CALDO KNORR GALLINA DESHIDRATADO X 12 U,327,263.99,263.99,658,https://www.hiperlibertad.com.ar/caldo-knorr-gallina-deshidratado-x-12-u/p,CALDO KNORR GALLINA DESHIDRATADO X 12 U
27711,SUAVIZANTE DOWNY BRISA FRESCA X 500 ML,481,778.0,778.0,47,https://www.hiperlibertad.com.ar/suavizante-downy-brisa-fresca-x-500-ml/p,SUAVIZANTE DOWNY BRISA FRESCA X 500 ML
24867,CERVEZA STELLA ARTOIS SIXPACK 473 CC,16,1708.7,2441.0,680,https://www.hiperlibertad.com.ar/cerveza-stella-artois-sixpack-473cc/p,CERVEZA STELLA ARTOIS SIXPACK 473 CC
1396,Cerveza Andes Origen IPA 473ml x6,19,1915.99,1915.99,74,https://www.hiperlibertad.com.ar/cerveza-andes-origen-ipa-473ml-x6/p,Andes Origen IPA es una cerveza rubia de amargor moderado con un aroma intenso a lúpulo.
1089,Cerveza Andes Origen Roja 473ml x6,17,2023.99,2023.99,230,https://www.hiperlibertad.com.ar/cerveza-andes-origen-roja-473ml-x6/p,"Andes Origen Roja es una cerveza de receta mendocina. Se recomienda servir en copa. Está hecha con pura malta tostada a fuego lento, que ofrece colores y texturas bien distintivas. Probalas, hay una rubia, una roja y una negra."
1115,Cerveza Andes Origen Rubia 473Cc x6,16,1920.99,1920.99,515,https://www.hiperlibertad.com.ar/cerveza-andes-origen-rubia-473cc-x6/p,"Andes Origen Rubia es una cerveza de receta mendocina. Se recomienda servir en copa. Está hecha con pura malta tostada a fuego lento, que ofrece colores y texturas bien distintivas. Probalas, hay una rubia, una roja y una negra."
5930,Azucar Azucel 1 Kilo,337,232.99,232.99,3048,https://www.hiperlibertad.com.ar/azucar-azucel-1-kilo/p,Azucar Azucel 1 Kilo
2110,"Gaseosa Coca-Cola Sabor Original 1,5 Lt",22,320.0,320.0,279,https://www.hiperlibertad.com.ar/gaseosa-coca-cola-sabor-original-1-5-lt/p,"Nada supera el sabor de una Coca-Cola. Diseñado para acompañar cada momento, el sabor de la Coca-Cola es un clásico que perdura desde hace más de 130 años. Deliciosa y refrescante."
15021,CERVEZA QUILMES  LX354ML,16,94.34,94.34,468,https://www.hiperlibertad.com.ar/cerveza-quilmes-lx354ml/p,CERVEZA QUILMES  LX354ML
4019,HARINA CANUELAS 000 X1KG,357,166.99,166.99,582,https://www.hiperlibertad.com.ar/harina-000-ca-uelas-1kg/p,HARINA CANUELAS 000 X1KG
36120,Arvejas Montenevi x 340 Gr,332,69.99,69.99,348,https://www.hiperlibertad.com.ar/arvejas-montenevi-x-340-gr/p,Arvejas Montenevi x 340 Gr
33766,DETERGENTE LAVAVAJILLAS MAGISTRAL PUREZA ACTIVA BIO NEW X 500 Ml,503,534.0,534.0,24,https://www.hiperlibertad.com.ar/detergente-lavavajillas-magistral-pureza-activa-bio-new-x-500-ml/p,"Probá el detergente líquido Magistral Pureza, con Ingredientes Biodegradables. Es más concentrado y Rinde X5 con solo unas gotas * (*Vs. otro detergente). Magistral Pureza Activa hace más espuma y tiene una fórmula súper espesa. Por su inigualable poder antigrasa, a la primera pasada te fascinará al desengrasar platos y más. - x5 Poder Antigrasa. - Más concentración, rinde mucho más. - Suave en tus manos. - Desengrasa platos y más (superficies de cocida, microondas, hornillas, nevera, llantas...). - Fórmula súper espesa. - Con ingredientes biodegradables. - Más espuma. - Para platos y sartenes aplique 2ml directamente en la esponja. Para hornallas, superficies de cocina, hornos, microondas aplique solo unas gotas de magistral directamente en la esponja. - Mantenga fuera del alcance de los niños y animales domésticos. Mantenga el producto en un lugar fresco y seco. atención! no mezclar con lavandina, es peligroso para la salud, en caso de contacto con los ojos lave inmediatamente con abundante agua, enjuague y seque las manos después de usar este producto, en caso de presentarse irritación use guantes y consulte a un médico, en caso de ingestión accidental beba abundante agua, en caso de ingestión no provoque el vómito y consulte inmediatamente al centro de intoxicaciones o al médico llevando el envase o rótulo del producto."
29752,Jabón Líquido para Diluir SKIP Bio-Enzimas Tecnologia superior en limpieza y cuidado 500 ml,480,1457.0,1457.0,157,https://www.hiperlibertad.com.ar/jab-n-l-quido-para-diluir-skip-bio-enzimas-tecnologia-superior-en-limpieza-y-cuidado-500-ml/p,"El nuevo jabón líquido Skip para Diluir Bio-Enzimas, tiene una nueva tecnología que garantiza la superioridad en la limpieza y cuidado de las fibras, asegurando un impacto positivo en el planeta.
El nuevo Skip líquido para diluir ofrece el mismo cuidado de siempre pero de una forma más conveniente para el consumidor:
 - MÁS ECONÓMICO: 
             20% de ahorro por lavado.
 - MÁS PRÁCTICO:
             No requiere cambios en la dosificación.
             Es más facil de transportar y almacenar. 
 - MÁS ECOLÓGICO: 
             Fórmula con Activo biodegradable. Menos uso de plástico Botella hecha con plástico reciclado y 100% reciclable. Skip está en constante evolución para ofrecer la mejor tecnología en el lavado y cuidado de la ropa.                                                          Además, colores más vivos y duraderos, previene pelotitas, elimina manchas y cuida texturas.                                                                                                                                                                                                                    
  Las nuevas tecnologías de los jabones líquidos Skip nos ayudan a consumir inteligentemente, optimizando el uso de energía, disminuyendo residuos e incluso siendo más económico. Y Skip siendo líder en innovación tecnológica tiene credenciales para este lanzamiento. ¿Cómo se utiliza? 1) Coloque agua corriente hasta la marca (2,5 litros) en una botella vacía de Skip 3L 2) Coloque todo el contenido (500 ml) del Jabón líquido Skip para diluir dentro de la botella de 3 L. 3) Cierre la botella y agite hasta lograr una apariencia uniforme (aproximadamente 5 veces). Deje reposar unos minutos hasta que baje la espuma. 4) Dosifique 100?ml para una carga de ropa completa o 150 ml para ropa muy sucia. 500 ml rinde 3L (30 lavados). El lavado perfecto de tu ropa es muy simple."
29112,DULCE DE LECHE CLÁSICO ILOLAY X 405 Gr,396,299.99,299.99,63,https://www.hiperlibertad.com.ar/dulce-de-leche-cl-sico-ilolay-x-405-gr/p,DULCE DE LECHE CLÁSICO ILOLAY X 405 Gr
30047,CERVEZA ANDES ORIGEN IPA ROJA 6 X 473 CC,16,1915.99,1915.99,109,https://www.hiperlibertad.com.ar/cerveza-andes-origen-ipa-roja-6-473cc/p,CERVEZA ANDES ORIGEN IPA ROJA 6 X 473 CC
27614,PH.HIGIENOL.PETALOS DHX4UX30M,516,488.0,488.0,4537,https://www.hiperlibertad.com.ar/ph-higienol-petalos-dhx4ux30m/p,PH.HIGIENOL.PETALOS DHX4UX30M
28849,LECHE ILOLAY LARGA VIDA ENTERA X 1 L,399,198.99,198.99,85,https://www.hiperlibertad.com.ar/leche-ilolay-larga-vida-entera-x-1-l/p,LECHE ILOLAY LARGA VIDA ENTERA X 1 L
27025,ARROZ MARÍA LARGO FINO X 1KG,519,203.99,203.99,98,https://www.hiperlibertad.com.ar/arroz-mar-a-largo-fino-x-1kg/p,ARROZ MARÍA LARGO FINO X 1KG
24628,CAFE NESCAFE DOLCA SUAVE MAS AROMA X 170 Gr,339,659.0,659.0,88,https://www.hiperlibertad.com.ar/cafe-nescafe-dolca-suave-aroma-x-170-gr-2/p,CAFE NESCAFE DOLCA SUAVE MAS AROMA X 170 Gr
24854,RC SUSSEX FAMILIAR 200P X1U..-,517,436.52,436.52,7364,https://www.hiperlibertad.com.ar/rc-sussex-familiar-200p-x1u-2/p,RC SUSSEX FAMILIAR 200P X1U..-
22665,LECHE LS PD ZERO LCT PET 1L,399,382.99,382.99,4048,https://www.hiperlibertad.com.ar/leche-ls-pd-zero-lct-pet-1l/p,LECHE LS PD ZERO LCT PET 1L
17612,"POLLO FRESCO X UN. (APROX. 2,5KG)",590,1047.5,1047.5,323,https://www.hiperlibertad.com.ar/pollo-fresco-x-un-aprox-2-5kg/p,"POLLO FRESCO X UN. (APROX. 2,5KG)"
10350,Aceite Pureza Girasol 900 cc,308,665.99,665.99,1260,https://www.hiperlibertad.com.ar/aceite-pureza-girasol-900-cc/p,Aceite Pureza Girasol 900 cc
16569,Cerveza Warsteiner 473 Ml,16,179.99,179.99,753,https://www.hiperlibertad.com.ar/cerveza-warsteiner-473-ml/p,Cerveza Warsteiner 473 Ml
