sku,producto,categoria,precio,precio_lista,stock,url,descripcion
2587,Papel higiénico Campanita Soft 4 Un 80 Mt,516,655.0,655.0,212,https://www.hiperlibertad.com.ar/papel-higienico-campanita-soft-4-un-80-mt/p,Papel higiénico Campanita Soft 4 Un 80 Mt
1218,Obleas Ópera clásicas 92 Gr,341,91.99,91.99,1316,https://www.hiperlibertad.com.ar/obleas-opera-clasicas-92-gr/p,Obleas Ópera clásicas 92 Gr
20094,VAINILLAS POZO X 85GR,338,125.99,125.99,1871,https://www.hiperlibertad.com.ar/vainillas-pozo-x-85gr/p,VAINILLAS POZO X 85GR
13059,Salchichas Swift 6 Un 225 Gr,581,259.99,259.99,105,https://www.hiperlibertad.com.ar/salchichas-swift-6-un-225-gr/p,Salchichas Swift 6 Un 225 Gr
9771,Queso Rallado La Paulina 150Gr,578,631.95,631.95,447,https://www.hiperlibertad.com.ar/queso-rallado-la-paulina-150gr/p,Queso Rallado La Paulina 150Gr
2110,"Gaseosa Coca-Cola Sabor Original 1,5 Lt",22,320.0,320.0,835,https://www.hiperlibertad.com.ar/gaseosa-coca-cola-sabor-original-1-5-lt/p,"Nada supera el sabor de una Coca-Cola. Diseñado para acompañar cada momento, el sabor de la Coca-Cola es un clásico que perdura desde hace más de 130 años. Deliciosa y refrescante."
147,"Gaseosa Fanta Sin Azúcar Naranja 1,5 Lt",24,254.65,254.65,144,https://www.hiperlibertad.com.ar/gaseosa-fanta-sin-az-car-naranja-1-5-lt/p,"Fanta te invita a que descubras y pruebes cual es tu verdadero sabor. Fanta es una gaseosa frutal, rica, indulgente y divertida que te entrega una experiencia sensorial increíble con su sabor, aroma, burbujas y colores vibrantes. Fanta te invita convertir la rutina en momentos de diversión y por ello es ideal para esos momentos que buscas sabores diferente, cuando estas solo, con amigos o familia, acompañar tus comidas y tomar y comer algo rápido y rico."
5428,"Gaseosa Crush Naranja 2,25 Lt",24,178.99,178.99,100,https://www.hiperlibertad.com.ar/gaseosa-crush-naranja-2-25-lt/p,"Gaseosa Crush Naranja 2,25 Lt"
5383,Papel Higienico Campanita Soft Simple Hoja 4 unid. x30 mts,516,347.0,347.0,4235,https://www.hiperlibertad.com.ar/papel-higienico-campanita-soft-simple-hoja-4-unid-x30-mts/p,Papel Higienico Campanita Soft Simple Hoja 4 unid. x30 mts
9899,Queso Crema Ligth La Paulina 290Gr,584,281.88,281.88,63,https://www.hiperlibertad.com.ar/queso-crema-ligth-la-paulina-290gr/p,Queso Crema Ligth La Paulina 290Gr
1169,Picadillo De Carne Clásico Swift X 90 Gr,331,124.99,124.99,590,https://www.hiperlibertad.com.ar/picadillo-de-carne-clasico-swift-x-90-gr/p,Picadillo De Carne Clasico Swift X 90 Gr
5319,Sal Fina Doña Sal x 500 Gr,382,75.0,75.0,412,https://www.hiperlibertad.com.ar/sal-fina-do-a-sal-x-500-gr/p,Sal Fina Doña Sal x 500 Gr
1654,PURE TOMATE LA CAMPAGN.X520G,335,215.99,215.99,1353,https://www.hiperlibertad.com.ar/pure-de-tomate-la-campagnola-520-gr/p,PURE TOMATE LA CAMPAGN.X520G
3215,RESMA PAMPA A4 70GR 500 HOJAS,240,1399.0,1399.0,366,https://www.hiperlibertad.com.ar/resma-pampa-a4-70gr-500-hojas/p,RESMA PAMPA A4 70GR 500 HOJAS
