sku,producto,categoria,precio,precio_lista,stock,url,descripcion
23468,QUESO TYBO PROCESADO SPALEN X 250 Gr,577,232.9,232.9,53,https://www.hiperlibertad.com.ar/queso-tybo-procesado-spalen-x-250-gr/p,QUESO TYBO PROCESADO SPALEN X 250 Gr
23464,QUESO TYBO ILOLAY X250,577,383.9,383.9,106,https://www.hiperlibertad.com.ar/queso-tybo-ilolay-x250/p,QUESO TYBO ILOLAY X250
23494,FIAMBRE FELA PARA EMPAREDADOS X 200 Gr,580,155.9,155.9,250,https://www.hiperlibertad.com.ar/fiambre-fela-para-emparedados-x-200-gr/p,FIAMBRE FELA PARA EMPAREDADOS X 200 Gr
22665,LECHE LS PD ZERO LCT PET 1L,399,382.99,382.99,6744,https://www.hiperlibertad.com.ar/leche-ls-pd-zero-lct-pet-1l/p,LECHE LS PD ZERO LCT PET 1L
21647,LECHE LA SERENÍSIMA UAT PARCIALMENTE DESCR. 1%  X 1L,399,180.0,180.0,857,https://www.hiperlibertad.com.ar/leche-la-serenisima-uat-parcialmente-descr-1-x-1l/p,LECHE LA SERENÍSIMA UAT PARCIALMENTE DESCR. 1%  X 1L
25842,PH.ELITE.EXTRA SHX6UX30M.-,516,512.99,512.99,442,https://www.hiperlibertad.com.ar/ph-elite-extra-shx6ux30m/p,PH.ELITE.EXTRA SHX6UX30M.-
17730,MATECOCIDO TARAGUI S/E DIA 50 SAQUITOS,346,370.0,370.0,1148,https://www.hiperlibertad.com.ar/matecocido-taragui-s-e-dia-50-saquitos/p,MATECOCIDO TARAGUI S/E DIA 50 SAQUITOS
17357,PAPA CEPILLADA x 1 kg,560,379.0,379.0,180,https://www.hiperlibertad.com.ar/papa-cepillada-x-1-kg/p,PAPA CEPILLADA x 1 kg
17347,CEBOLLA x 500 g,560,189.5,189.5,873,https://www.hiperlibertad.com.ar/cebolla-x-500-g/p,CEBOLLA x 500 g
17601,MILANESA DE BOLA DE LOMO DE NOVILLO  x 500 g,588,649.5,649.5,206,https://www.hiperlibertad.com.ar/milanesa-de-bola-de-lomo-de-novillo-x-500-g/p,MILANESA DE BOLA DE LOMO DE NOVILLO  x 500 g
17617,QUESO CREMOSO LA PAULINA X 500 G,576,665.9,665.9,3074,https://www.hiperlibertad.com.ar/queso-cremoso-la-paulina-x-500-g/p,QUESO CREMOSO LA PAULINA X 500 G
18017,ATUN DESMENUZADONATURAL.LC.24X170,334,392.99,392.99,46,https://www.hiperlibertad.com.ar/atun-desmenuzadonatural-lc-24x170/p,ATUN DESMENUZADONATURAL.LC.24X170
17787,ATUN DESMENUZADO ACE/AG 170G,334,392.99,392.99,38,https://www.hiperlibertad.com.ar/atun-desmenuzado-ace-ag-170g/p,ATUN DESMENUZADO ACE/AG 170G
17704,YERBA TARAGUI 4FLEX  X 500 GRS,346,489.0,489.0,1944,https://www.hiperlibertad.com.ar/yerba-taragui-4flex-x-500-grs/p,YERBA TARAGUI 4FLEX  X 500 GRS
8834,Aperitivo Vermouth Cinzano Rosso 1000 cc,13,693.0,693.0,414,https://www.hiperlibertad.com.ar/aperitivo-vermouth-cinzano-rosso-1000-cc/p,Aperitivo Vermouth Cinzano Rosso 1000 cc
3514,"Gaseosa Coca-Cola Sin Azúcar 2,5 Lt",22,477.0,477.0,2451,https://www.hiperlibertad.com.ar/gaseosa-coca-cola-sin-az-car-2-5-lt/p,"Nada supera el sabor de una Coca-Cola. Diseñado para acompañar cada momento, el sabor de la Coca-Cola es un clásico que perdura desde hace más de 130 años. Tan rica, que es muy difícil diferenciarla de la original."
6055,Shampoo TRESemmé Detox Capilar 400 ML,421,537.99,537.99,8,https://www.hiperlibertad.com.ar/shampoo-tresemm-detox-capilar-400-ml/p,"Cabello purificado, deslumbrante y saludable en cada lavado con el Shampoo Tresemme Detox Capilar (400 ml). Nuestra línea, sin parabenos ni colorantes*, purifica el cabello de los residuos diarios. La fórmula está enriquecida con una mezcla de ingredientes botánicos como té verde y jengibre, conocidos por sus propiedades antioxidantes, y proteína de trigo. Ayuda a nutrir el cabello y a cuidar las cutículas dañadas, recuperando su suavidad y fuerza.**
Es un tratamiento capilar para todo tipo de cabello y daños. 
Ingredientes: 
- Té Verde: conocido por ser una fuente de polifenoles, que son antioxidantes y poseen la habilidad de mantener el cabello saludable, además de contener Vitamina C y E.
- Jengibre: Conocido por sus propiedades nutritivas, contiene magnesio, potasio, fósforo y vitaminas.
- Proteína del Trigo: Conocida por sus propiedades de nutrición y de protección de las cutículas, con consecuente prevención de quiebre.
Modo de uso:
1-Siempre usa primero el Champú Detox Capilar TRESemmé
2-Colocá una cantidad suficientede producto en la palma de la mano y frota las manos para que se distribuya de manera uniforme. 
3-Aplicá el producto sobre el cabello húmedo.
4-Después enjuaga bien. 
5- Aplicar el Acondicionador Detox Capilar TRESemmé.
*Sin adición de parabenos, colorantes y cloruro de sodio
**Con el uso de la línea shampoo y acondicionador TRESemmé Detox Capilar comparado con shampoo sin agentes acondicionadores."
4419,AC TRESEMME INF KERATIN X400ML,420,537.99,537.99,388,https://www.hiperlibertad.com.ar/acondicionador-tresemm-liso-keratina-400-ml/p,AC TRESEMME INF KERATIN X400ML
8104,HAR C?SPIDE LEUX1KG,357,196.99,196.99,206,https://www.hiperlibertad.com.ar/harina-cuspide-leudante-1kg/p,Harina Cuspide Leudante 1Kg
2273,Fideos tallarines Don Vicente 500 Gr,374,245.99,245.99,18,https://www.hiperlibertad.com.ar/fideos-tallarines-don-vicente-500-gr/p,Fideos tallarines Don Vicente 500 Gr
13065,Salchichas De Viena Fela X 6Un,581,160.0,160.0,611,https://www.hiperlibertad.com.ar/salchichas-de-viena-fela-x-6un/p,Salchichas De Viena Fela X 6Un
9863,Choclo En Chala Suelto x 1 un,560,50.0,50.0,63,https://www.hiperlibertad.com.ar/choclo-en-chala-suelto-x-1-un/p,Choclo En Chala Suelto x 1 un
8423,"Agua Saborizada Naranja Levite 2,25 lt",404,383.0,383.0,213,https://www.hiperlibertad.com.ar/agua-saborizada-naranja-levite-2-25-lt/p,"Agua Saborizada Naranja Levite 2,25 lt"
5623,"Agua Saborizada Pomelo Levite 2,25 lt",404,383.0,383.0,7,https://www.hiperlibertad.com.ar/agua-saborizada-pomelo-levite-2-25-lt/p,"Agua Saborizada Pomelo Levite 2,25 lt"
1204,"Gaseosa Coca-Cola Sin Azúcar 1,5 Lt",22,298.99,298.99,982,https://www.hiperlibertad.com.ar/gaseosa-coca-cola-sin-az-car-1-5-lt/p,"Nada supera el sabor de una Coca-Cola. Diseñado para acompañar cada momento, el sabor de la Coca-Cola es un clásico que perdura desde hace más de 130 años. Tan rica, que es muy difícil diferenciarla de la original."
2587,Papel higiénico Campanita Soft 4 Un 80 Mt,516,655.0,655.0,131,https://www.hiperlibertad.com.ar/papel-higienico-campanita-soft-4-un-80-mt/p,Papel higiénico Campanita Soft 4 Un 80 Mt
13270,Papas Mc Cain Smiles Cong 600 grs,622,407.25,543.0,48,https://www.hiperlibertad.com.ar/papas-mc-cain-smiles-cong-600-grs/p,Papas Mc Cain Smiles Cong 600 grs
7428,Rollo de Cocina Campanita Classic 3 unid. x 50 paños,517,361.99,361.99,374,https://www.hiperlibertad.com.ar/rollo-de-cocina-campanita-classic-3-unid-x-50-pa-os/p,Rollo de Cocina Campanita Classic 3 unid. x 50 paños
2110,"Gaseosa Coca-Cola Sabor Original 1,5 Lt",22,320.0,320.0,1326,https://www.hiperlibertad.com.ar/gaseosa-coca-cola-sabor-original-1-5-lt/p,"Nada supera el sabor de una Coca-Cola. Diseñado para acompañar cada momento, el sabor de la Coca-Cola es un clásico que perdura desde hace más de 130 años. Deliciosa y refrescante."
53,GALLETAS BAGLEY OPERA AGRUP. 4 X 55GR,341,249.0,249.0,485,https://www.hiperlibertad.com.ar/galletas-bagley-opera-agrup-4-x-55gr/p,GALLETAS BAGLEY OPERA AGRUP. 4 X 55GR
5383,Papel Higienico Campanita Soft Simple Hoja 4 unid. x30 mts,516,347.0,347.0,61,https://www.hiperlibertad.com.ar/papel-higienico-campanita-soft-simple-hoja-4-unid-x30-mts/p,Papel Higienico Campanita Soft Simple Hoja 4 unid. x30 mts
1169,Picadillo De Carne Clásico Swift X 90 Gr,331,124.99,124.99,3350,https://www.hiperlibertad.com.ar/picadillo-de-carne-clasico-swift-x-90-gr/p,Picadillo De Carne Clasico Swift X 90 Gr
1654,PURE TOMATE LA CAMPAGN.X520G,335,215.99,215.99,205,https://www.hiperlibertad.com.ar/pure-de-tomate-la-campagnola-520-gr/p,PURE TOMATE LA CAMPAGN.X520G
3215,RESMA PAMPA A4 70GR 500 HOJAS,240,1399.0,1399.0,905,https://www.hiperlibertad.com.ar/resma-pampa-a4-70gr-500-hojas/p,RESMA PAMPA A4 70GR 500 HOJAS
37410,PURE DE PAPAS MAGGI CREMOSO X 125 Gr,328,214.49,214.49,119,https://www.hiperlibertad.com.ar/pure-de-papas-maggi-cremoso-x-125-gr/p,"<p><span>El&nbsp;</span><strong>pur&eacute; de papas MAGGI</strong><span>&nbsp;est&aacute; hecho con papas 100% naturales. Es una excelente alternativa para incorporar energ&iacute;a a tu alimentaci&oacute;n de una manera f&aacute;cil, rica y r&aacute;pida. Es el perfecto acompa&ntilde;amiento para todas las comidas; se prepara en pocos minutos y adem&aacute;s es nutritivo. Es la guarnici&oacute;n preferida de los chicos. Adem&aacute;s de su versi&oacute;n natural, probalos en sabores&nbsp;</span><strong>Finas Hierbas y 4 Quesos</strong><span>. Con&nbsp;</span><strong>MAGGI<span>&nbsp;</span></strong><span>la verdadera magia pasa en la cocina.</span></p>
<p><span><strong>Conservaci&oacute;n del producto:</strong></span></p>
<p><span>-Mantener en lugar fresco y seco.</span></p>
<p>-Manejar el envase con utensilios limpios y secos.</p>
<p>-Una vez abierto consumir dentro del mes.</p>
<p>-Cerra bien el envase para mantener sus propiedades hasta la &uacute;ltima porci&oacute;n.</p>"
36682,MOSTAZA SAVORA PATRIA X 200 Gr,322,209.99,209.99,323,https://www.hiperlibertad.com.ar/mostaza-savora-patria-x-200-gr/p,MOSTAZA SAVORA PATRIA X 200 Gr
36476,GALLETAS MERENGADAS FRUTILLA X 88 Gr,341,172.99,172.99,682,https://www.hiperlibertad.com.ar/galletas-merengadas-frutilla-x-88-gr/p,GALLETAS MERENGADAS FRUTILLA X 88 Gr
36512,Rapiditas Bimbo Clasicas X 275 gr,363,401.0,401.0,205,https://www.hiperlibertad.com.ar/rapiditas-bimbo-clasicas-x-275-gr/p,Rapiditas Bimbo Clasicas X 275 gr
36086,CHOCLO AMARILLO TARRAGONA EN GRANOS X 340 Gr,332,209.99,209.99,53,https://www.hiperlibertad.com.ar/choclo-amarillo-tarragona-en-granos-x-340-gr/p,CHOCLO AMARILLO TARRAGONA EN GRANOS X 340 Gr
34702,INSECTICIDA RAID MATA MOSCAS Y MOSQUITOS SIN OLOR AEROSOL X 360 CC,490,495.84,495.84,1085,https://www.hiperlibertad.com.ar/insecticida-raid-mata-moscas-y-mosquitos-sin-olor-aerosol-x-360-cc/p,INSECTICIDA RAID MATA MOSCAS Y MOSQUITOS SIN OLOR AEROSOL X 360 CC
35885,CACAO EN POLVO NESQUIK X 360 Gr,347,628.99,628.99,1,https://www.hiperlibertad.com.ar/cacao-en-polvo-nesquik-x-360-gr/p,CACAO EN POLVO NESQUIK X 360 Gr
37265,CERVEZA BRAHMA DORADA LATA 6 X 473 CC,16,1061.89,1516.99,219,https://www.hiperlibertad.com.ar/cerveza-brahma-dorada-lata-6-x-473-cc/p,CERVEZA BRAHMA DORADA LATA 6 X 473 CC
37186,LOMO DE ATUN AL NATURAL LA CAMPAGNOLA X 170 Gr,334,569.0,569.0,3017,https://www.hiperlibertad.com.ar/lomo-de-atun-al-natural-la-campagnola-x-170-gr/p,LOMO DE ATUN AL NATURAL LA CAMPAGNOLA X 170 Gr
37185,LOMO DE ATUN EN ACEITE LA CAMPAGNOLA X 170 Gr,334,569.0,569.0,928,https://www.hiperlibertad.com.ar/lomo-de-atun-en-aceite-la-campagnola-x-170-gr/p,LOMO DE ATUN EN ACEITE LA CAMPAGNOLA X 170 Gr
33904,TAL REXONA EFFICIEN ORI X200G,435,555.0,555.0,43,https://www.hiperlibertad.com.ar/desodorante-rexona-efficient-original-en-talco-x-200-gr/p,TAL REXONA EFFICIEN ORI X200G
34591,JABON DOVE BLANCO ORIGINAL X 90 Gr,438,189.0,189.0,570,https://www.hiperlibertad.com.ar/jabon-dove-blanco-original-x-90-gr/p,JABON DOVE BLANCO ORIGINAL X 90 Gr
31072,CREMA DENTAL COLGATE TRIPLE ACCION X 140 Gr,425,591.0,591.0,17,https://www.hiperlibertad.com.ar/crema-dental-colgate-triple-accion-x-140-gr-2/p,CREMA DENTAL COLGATE TRIPLE ACCION X 140 Gr
31069,LECHE RECORD PARCIALMENTE DESCREMADA LARGA VIDA X 1 L,399,137.0,137.0,372,https://www.hiperlibertad.com.ar/leche-record-parcialmente-descremada-larga-vida-x-1-l/p,LECHE RECORD PARCIALMENTE DESCREMADA LARGA VIDA X 1 L
31047,MIX DE HIERBAS Y ESPECIAS KNORR AHUMADO X 20 Gr,383,176.5,176.5,20,https://www.hiperlibertad.com.ar/mix-de-hierbas-y-especias-knorr-ahumado-x-20-gr/p,MIX DE HIERBAS Y ESPECIAS KNORR AHUMADO X 20 Gr
28404,Jabon Líquido SKIP  Bio-enzimas Tecnologia superior en limpieza y cuidado 3 L Doypack,480,2104.99,2104.99,416,https://www.hiperlibertad.com.ar/jabon-l-quido-skip-bio-enzimas-tecnologia-superior-en-limpieza-y-cuidado-3-l-doypack/p,"Skip está en constante evolución para ofrecer la mejor tecnología en el lavado de la ropa. El nuevo jabón líquido Skip Bio-Enzimas, tiene una nueva tecnología que garantiza la superioridad en la limpieza y cuidado de las fibras, asegurando un impacto positivo en el planeta.

Con enzimas de origen natural y una fórmula y fragancia biodegradable. 

La acción biológica de las enzimas de origen natural, penetra en las fibras para limpiar profundamente y prevenir que las micro-partículas de suciedad queden atrapadas, logrando un cuidado superior: previene las pelotitas, colores más vivos y duraderos, limpieza más profunda, cuida tejidos y reduce el amarillentamiento.

 

No importa cuál sea la combinación de fibras de tu ropa, con los jabones líquidos para ropa Skip Baja espuma podés obtener prendas implacablemente limpias y con su textura original preservada por mucho más tiempo. La avanzada tecnología de Skip líquido te asegura la limpieza y remoción de las manchas sin dañar las fibras de tu ropa.                          

Dosificación: Una tapa al ras (100 ml) basta para una carga completa de ropa. Vierta el producto de limpieza en el compartimento de lavado de la gaveta de su lavarropa.

Para lavado a mano utilice 1 tapa (100 ML) para una balde de agua (10 L). Para ropa muy sucia, dosifica 1 tapa y media (150 ml). Si se presentan manchas difíciles, aplique el producto directamente sobre las manchas."
30969,PAN LACTAL SALVADO X 350 Gr,363,371.99,371.99,48,https://www.hiperlibertad.com.ar/pan-lactal-salvado-x-350-gr/p,PAN LACTAL SALVADO X 350 Gr
29699,CALDO KNORR BALANCE GALLINA DESHIDRATADO X 12 U,327,240.0,240.0,692,https://www.hiperlibertad.com.ar/caldo-knorr-balance-gallina-deshidratado-x-12-u/p,CALDO KNORR BALANCE GALLINA DESHIDRATADO X 12 U
28505,CREMA DENTAL COLGATE HERBAL X 90 Gr,425,209.0,209.0,508,https://www.hiperlibertad.com.ar/crema-dental-colgate-herbal-x-90-gr/p,CREMA DENTAL COLGATE HERBAL X 90 Gr
27945,YOGUR BEBIBLE LA SERENISIMA CLÁSICO VAINILLA X 900 Gr,534,376.5,376.5,72,https://www.hiperlibertad.com.ar/yogur-bebible-la-serenisima-cl-sico-vainilla-x-900-gr/p,YOGUR BEBIBLE LA SERENISIMA CLÁSICO VAINILLA X 900 Gr
29558,POSTRE DANETTE CHOCOLATE X 95 Gr,543,185.3,185.3,261,https://www.hiperlibertad.com.ar/postre-danette-chocolate-x-95-gr/p,POSTRE DANETTE CHOCOLATE X 95 Gr
30060,POSTRE DANETTE DULCE DE LECHE X 95 Gr,543,185.3,185.3,162,https://www.hiperlibertad.com.ar/postre-danette-dulce-de-leche-x-95-gr/p,POSTRE DANETTE DULCE DE LECHE X 95 Gr
30272,MERMELADA ARCOR DURAZNO LIGHT X 390 Gr,344,437.99,437.99,167,https://www.hiperlibertad.com.ar/mermelada-arcor-durazno-light-x-390-gr/p,MERMELADA ARCOR DURAZNO LIGHT X 390 Gr
31029,CURITAS TELA ELASTICA X 10 U,455,140.0,140.0,254,https://www.hiperlibertad.com.ar/curitas-tela-elastica-x-10-u/p,CURITAS TELA ELASTICA X 10 U
24626,COND. PARA PIZZA  ALICANTEX25G,383,163.0,163.0,127,https://www.hiperlibertad.com.ar/cond-para-pizza-alicantex25g/p,COND. PARA PIZZA  ALICANTEX25G
24926,DOGUI ADULTOS 15 KG,282,4723.99,4723.99,52,https://www.hiperlibertad.com.ar/dogui-adultos-15-kg/p,DOGUI ADULTOS 15 KG
26238,SV SUSSEX FAMILIARES X140 U,518,485.3,485.3,2874,https://www.hiperlibertad.com.ar/sv-sussex-familiares-x140-u/p,SV SUSSEX FAMILIARES X140 U
27283,JUGO EN POLVO BC MANZANA ROJA X 18 Gr,31,47.99,47.99,27,https://www.hiperlibertad.com.ar/jugo-en-polvo-bc-manzana-roja-x-18-gr/p,JUGO EN POLVO BC MANZANA ROJA X 18 Gr
24160,OBLEA OBLITA MIX FRUTALX 50G,341,64.0,64.0,92,https://www.hiperlibertad.com.ar/oblea-oblita-mix-frutalx-50g/p,OBLEA OBLITA MIX FRUTALX 50G
24867,CERVEZA STELLA ARTOIS SIXPACK 473 CC,16,1708.7,2441.0,172,https://www.hiperlibertad.com.ar/cerveza-stella-artois-sixpack-473cc/p,CERVEZA STELLA ARTOIS SIXPACK 473 CC
29412,YOGUR BEBIBLE MILKAUT DURAZNO X 900 Gr,534,354.0,354.0,77,https://www.hiperlibertad.com.ar/yogur-bebible-milkaut-durazno-x-900-gr/p,YOGUR BEBIBLE MILKAUT DURAZNO X 900 Gr
25882,YOGUR MILKAUT DESCREMADO VAINILLA X 900 Gr,534,251.99,251.99,42,https://www.hiperlibertad.com.ar/yogur-milkaut-descremado-vainilla-x-900-gr/p,YOGUR MILKAUT DESCREMADO VAINILLA X 900 Gr
24568,CALDO MAGGI DE VERDURAS X 114 Gr,327,217.99,217.99,120,https://www.hiperlibertad.com.ar/caldo-maggi-de-verduras-x-114-gr/p,CALDO MAGGI DE VERDURAS X 114 Gr
24546,PURE DE TOMATES ALCO X 520 GR,335,99.0,99.0,181,https://www.hiperlibertad.com.ar/pure-de-tomates-alco-x-520-gr/p,PURE DE TOMATES ALCO X 520 GR
23526,QUESO SARDO LA PAULINA X 250 Gr,578,629.99,629.99,23,https://www.hiperlibertad.com.ar/queso-sardo-la-paulina-x-250-gr/p,QUESO SARDO LA PAULINA X 250 Gr
23435,MORTADELA LARIO T/BOLOGNA X200GR,580,128.4,128.4,148,https://www.hiperlibertad.com.ar/mortadela-lario-t-bologna-x200gr/p,MORTADELA LARIO T/BOLOGNA X200GR
23431,JAMON COCIDO LARIO X200G,580,333.9,333.9,673,https://www.hiperlibertad.com.ar/jamon-cocido-lario-x200g/p,JAMON COCIDO LARIO X200G
23429,FIAMBRE COC LARIO X200GR,580,271.9,271.9,186,https://www.hiperlibertad.com.ar/fiambre-coc-lario-x200gr/p,FIAMBRE COC LARIO X200GR
22651,CAFE LA VIRGINIA SOBRE 20S,339,500.0,500.0,391,https://www.hiperlibertad.com.ar/cafe-la-virginia-sobre-20s/p,CAFE LA VIRGINIA SOBRE 20S
25839,Y YOGS BEBENT MULTIV DUR 900G,534,315.0,315.0,40,https://www.hiperlibertad.com.ar/y-yogs-bebent-multiv-dur-900g/p,Y YOGS BEBENT MULTIV DUR 900G
